word,hu19_sense,num_hu19_senses,pos,init_freq,stable_metric
look,look_1_verb_2,7,verb,2.903932469050432e-05,0.0437035861266556
lose,lose_1_verb_2,5,verb,0.0001896630893848,0.026395992676416413
lose,lose_1_verb_5,5,verb,7.169083282968255e-05,0.0483726330059002
loss,loss_1_noun_1,2,noun,7.350579062283907e-05,0.019150804402968465
low,low_1_adjective_3,10,adjective,5.44487337946956e-05,0.034310124585527894
low,low_1_adverb_1,10,adverb,3.5391676966552145e-05,0.029389041450063193
lower,lower_2_verb_1,6,verb,1.451966234525216e-05,0.0326951379026343
maintain,maintain_1_verb_1,3,verb,5.081881820838256e-05,0.03260566904164874
make,make_1_verb_1,13,verb,3.5391676966552145e-05,0.029788861757939728
make,make_1_verb_2,13,verb,4.1744029242599965e-05,0.031078287554987517
make,make_1_verb_3,13,verb,3.7206634759708665e-05,0.033053706587834276
make,make_1_verb_4,13,verb,6.170856496732169e-05,0.02368002926672333
man,man_1_noun_1,8,noun,9.165536855440428e-05,0.03437780085856075
many,many_1_None_1,2,None,0.0001615312435909,0.020727114974367383
marriage,marriage_1_noun_1,2,noun,9.34703263475608e-05,0.02949907854953226
mean,mean_1_verb_2,11,verb,6.987587503652603e-05,0.053407412959954735
meet,meet_1_verb_1,7,verb,0.0001488265390388,0.020916844961816748
meeting,meeting_1_noun_2,2,noun,2.177949351787824e-05,0.030088504638671677
mention,mention_1_noun_1,2,noun,1.088974675893912e-05,0.042488314353413804
mild,mild_1_adjective_1,3,adjective,1.9057056828143463e-05,0.0336005060170716
mind,mind_1_noun_3,8,noun,7.169083282968255e-05,0.03445495668310232
mix,mix_1_verb_4,7,verb,9.0747889657826e-06,0.03311227549911446
model,model_1_noun_1,9,noun,1.6334620138408683e-05,0.03329165133667573
modern,modern_1_adjective_1,2,adjective,7.985814289888689e-05,0.04362232859733836
more,more_1_adverb_1,6,adverb,0.0001279545244175,0.03690266524660563
more,more_1_adverb_2,6,adverb,6.170856496732169e-05,0.02181489955780063
most,most_1_adverb_1,5,adverb,0.0002259622452479,0.056724532134799645
mother,mother_1_noun_1,3,noun,0.0002631688800076,0.04061269699330476
much,much_1_None_1,2,None,6.624595945021299e-05,0.023156202900851255
much,much_1_adverb_1,2,adverb,0.0001551788913148,0.027476645006856575
music,music_1_noun_1,2,noun,8.258057958862167e-05,0.03301002255401704
must,must_1_modal verb_2,6,modal verb,5.3541254898117344e-05,0.03681287391186194
myself,myself_1_pronoun_1,3,pronoun,0.0001706060325567,0.03617030042121349
name,name_1_noun_1,6,noun,0.0002658913166974,0.03291229311897261
name,name_1_noun_2,6,noun,2.4501930207613026e-05,0.03496860658831291
near,near_1_preposition_1,13,preposition,9.34703263475608e-05,0.026035286863796477
near,near_1_preposition_3,13,preposition,2.177949351787824e-05,0.04106292355921394
neither,neither_1_None_1,3,None,1.7242099034986943e-05,0.02397301559687122
neither,neither_1_adverb_2,3,adverb,1.088974675893912e-05,0.03782887474627117
never,never_1_adverb_1,2,adverb,0.0001379367922798,0.02494860739862262
never,never_1_adverb_2,2,adverb,0.0001070825097962,0.02370906452432643
next,next_1_adverb_1,10,adverb,3.3576719173395625e-05,0.021966942775304064
night,night_1_noun_1,3,noun,0.0001415667078662,0.021942611953803922
no,no_1_determiner_1,5,determiner,0.0002785960212495,0.03306537880045741
noise,noise_1_noun_1,4,noun,6.352352276047821e-05,0.028805098706419736
none,none_1_pronoun_1,2,pronoun,0.000197830399454,0.04871781011129382
not,not_1_adverb_3,4,adverb,0.0025973546297956,0.027983938533973407
nothing,nothing_1_pronoun_1,4,pronoun,0.0002377594709035,0.02314965447423527
number,number_1_noun_2,7,noun,0.0002114425829027,0.01696459189276158
of,of_1_preposition_3,9,preposition,0.0030570622104865,0.029664922972206756
of,of_1_preposition_5,9,preposition,0.0139212036118967,0.011276283082391755
offer,offer_1_noun_1,4,noun,4.991133931180431e-05,0.026473743222293
offer,offer_1_verb_1,4,verb,0.000146104102349,0.015574549484141309
on,on_1_preposition_1,15,preposition,0.0011077954405167,0.03427315265057393
on,on_1_preposition_3,15,preposition,0.0009563119303834,0.05559896714860509
on,on_1_preposition_5,15,preposition,0.0006649085368446,0.0341584427590053
on,on_1_preposition_8,15,preposition,0.0004347923649627,0.017162608965666223
once,once_1_adverb_1,5,adverb,9.256284745098252e-05,0.023656671136687686
once,once_1_adverb_2,5,adverb,5.89861282775869e-05,0.02740536310061155
one,one_1_cardinal number_1,8,cardinal number,3.9929071449443445e-05,0.03457649696723625
one,one_1_cardinal number_2,8,cardinal number,6.352352276047821e-05,0.014471121608162248
one,one_1_pronoun_1,8,pronoun,3.8114113656286925e-05,0.0190644152788352
only,only_1_adjective_1,5,adjective,3.1761761380239105e-05,0.028321792797369218
only,only_1_adverb_1,5,adverb,0.0001778658637293,0.019901972425668542
open,open_1_adjective_7,18,adjective,1.088974675893912e-05,0.03552371973711749
open,open_1_verb_2,18,verb,3.8114113656286925e-05,0.03376946015592864
opening,opening_1_noun_2,4,noun,1.5427141241830423e-05,0.028302701107179664
or,or_1_conjunction_1,6,conjunction,0.0001778658637293,0.012731793231073991
original,original_1_adjective_1,5,adjective,4.1744029242599965e-05,0.024873475282457803
other,other_1_None_1,5,None,9.437780524413904e-05,0.02040678680751272
other,other_1_None_2,5,None,9.256284745098252e-05,0.03161463918781989
otherwise,otherwise_1_adverb_1,4,adverb,2.6316888000769546e-05,0.031108322093971793
paper,paper_1_noun_2,6,noun,5.172629710496082e-05,0.043770883429681925
parade,parade_1_verb_2,5,verb,2.7224366897347803e-06,0.03738236643197715
part,part_1_adverb_1,11,adverb,9.98226786236086e-06,0.03609469970461885
part,part_1_noun_2,11,noun,9.165536855440428e-05,0.02779695738549344
pass,pass_1_noun_1,17,noun,1.088974675893912e-05,0.04429937032443799
pass,pass_1_verb_4,17,verb,2.8131845793926066e-05,0.04863092103937506
passing,passing_1_adjective_1,6,adjective,1.81495779315652e-06,0.0288402281550445
pause,pause_1_verb_1,2,verb,5.535621269127386e-05,0.0255313025482088
pay,pay_1_verb_2,6,verb,0.0001098049464859,0.03291145496377727
pay,pay_1_verb_3,6,verb,4.8096381518647785e-05,0.016436339999827937
people,people_1_plural noun_3,4,plural noun,1.996453572472172e-05,0.03397753295331077
permanent,permanent_1_adjective_1,2,adjective,3.7206634759708665e-05,0.03165933472998551
person,person_1_noun_1,3,noun,0.0001379367922798,0.02838595392797405
personal,personal_1_adjective_2,6,adjective,4.8096381518647785e-05,0.03419250834263919
petty,petty_1_adjective_2,2,adjective,8.167310069204341e-06,0.031664012972436525
piece,piece_1_noun_1,9,noun,5.44487337946956e-05,0.03159702522145883
piece,piece_1_noun_4,9,noun,1.8149577931565203e-05,0.026235436544609175
place,place_1_noun_1,8,noun,0.0001388442711764,0.02759045663107435
place,place_1_verb_3,8,verb,1.5427141241830423e-05,0.04510195216002954
plan,plan_1_noun_3,5,noun,1.5427141241830423e-05,0.03868354479423085
point,point_1_noun_1,15,noun,1.451966234525216e-05,0.04852429496511497
point,point_1_noun_4,15,noun,9.710024193387384e-05,0.032025744587524406
point,point_1_verb_5,15,verb,7.25983117262608e-06,0.03803846294887198
poor,poor_1_adjective_2,3,adjective,2.903932469050432e-05,0.02286477535484379
possible,possible_1_adjective_1,3,adjective,0.0001696985536601,0.03672456783185701
possibly,possibly_1_adverb_2,2,adverb,2.903932469050432e-05,0.024521764520464166
pour,pour_1_verb_2,3,verb,1.6334620138408683e-05,0.04389819478460268
prepare,prepare_1_verb_1,2,verb,8.802545296809123e-05,0.03802693393797834
press,press_1_verb_2,14,verb,1.36121834486739e-05,0.0409157377189246
price,price_1_noun_2,4,noun,3.1761761380239105e-05,0.027076689345276087
pride,pride_1_noun_1,6,noun,1.36121834486739e-05,0.03560043043527222
prison,prison_1_noun_1,2,noun,6.170856496732169e-05,0.042484561550537835
promise,promise_1_verb_1,4,verb,8.076562179546515e-05,0.023799051124417554
promise,promise_1_verb_2,4,verb,1.6334620138408683e-05,0.03246291260780113
proud,proud_1_adjective_1,3,adjective,3.2669240276817365e-05,0.03384094141671878
public,public_1_adjective_2,6,adjective,8.711797407151297e-05,0.028831789359110974
punch,punch_3_noun_1,8,noun,2.7224366897347803e-06,0.04732027290122699
question,question_1_noun_1,4,noun,7.985814289888689e-05,0.03862431268608688
quiet,quiet_1_verb_1,4,verb,5.444873379469561e-06,0.044319338097835496
raise,raise_1_verb_4,12,verb,3.0854282483660845e-05,0.03129078285225158
raise,raise_1_verb_8,12,verb,7.25983117262608e-06,0.04300672093601499
rare,rare_1_adjective_1,2,adjective,2.8131845793926066e-05,0.04164204717085057
rather,rather_1_adverb_3,4,adverb,0.0001234171299346,0.022247556359485127
read,read_1_verb_1,9,verb,7.804318510573037e-05,0.031674778742606796
read,read_1_verb_3,9,verb,4.265150813917823e-05,0.03929017355041323
reading,reading_1_noun_3,5,noun,2.177949351787824e-05,0.03388118786162783
real,real_1_adjective_1,8,adjective,9.619276303729556e-05,0.027647675580768798
reality,reality_1_noun_2,2,noun,3.7206634759708665e-05,0.03543261827126152
reason,reason_1_noun_1,3,noun,0.0002087201462129,0.014698040806107877
receive,receive_1_verb_1,8,verb,7.532074841599559e-05,0.03645090898459939
receive,receive_1_verb_2,8,verb,6.896839613994777e-05,0.03322773363138045
record,record_1_noun_1,6,noun,4.3558987035756485e-05,0.03523416042498098
record,record_1_verb_1,6,verb,3.4484198069973885e-05,0.030538235925053715
refuse,refuse_1_verb_1,2,verb,0.0001433816656593,0.029457103081196524
region,region_1_noun_1,2,noun,4.265150813917823e-05,0.048260933546383236
regular,regular_1_adjective_2,7,adjective,2.72243668973478e-05,0.035245971247257674
regular,regular_1_adjective_3,7,adjective,2.359445131103476e-05,0.04212260689524358
remain,remain_1_verb_1,2,verb,0.0002695212322837,0.032171244695793404
remember,remember_1_verb_2,2,verb,3.8114113656286925e-05,0.023878843407706997
repair,repair_1_verb_1,4,verb,2.177949351787824e-05,0.03394787778633412
repeat,repeat_1_verb_2,4,verb,3.0854282483660845e-05,0.04226823750233014
rescue,rescue_1_noun_1,2,noun,1.088974675893912e-05,0.0357046821420967
rest,rest_2_noun_1,10,noun,8.711797407151297e-05,0.025992248246630236
result,result_1_verb_1,3,verb,7.350579062283907e-05,0.04185242301100668
return,return_1_verb_1,10,verb,0.0001470115812456,0.039890081219182076
rich,rich_1_adjective_1,6,adjective,9.256284745098252e-05,0.03374905022091193
ring,ring_2_verb_3,15,verb,9.98226786236086e-06,0.04421035931577969
rise,rise_1_verb_1,11,verb,5.7171170484430384e-05,0.041056747133751084
road,road_1_noun_2,3,noun,1.5427141241830423e-05,0.04343189151504712
rock,rock_1_noun_2,8,noun,6.170856496732169e-05,0.0459831585797238
root,root_1_noun_2,11,noun,8.167310069204341e-06,0.03045570857516897
rotten,rotten_1_adjective_1,3,adjective,4.537394482891301e-06,0.03501638500275668
rough,rough_1_adjective_1,14,adjective,1.8149577931565203e-05,0.048981872780479004
rule,rule_1_noun_1,8,noun,6.261604386389995e-05,0.053501491069259347
safe,safe_1_adjective_1,7,adjective,2.9946803587082585e-05,0.03295835097004209
same,same_1_adjective_2,5,adjective,3.3576719173395625e-05,0.047434715407547234
scale,scale_3_noun_2,15,noun,2.359445131103476e-05,0.029935162109872415
scream,scream_1_noun_2,6,noun,9.98226786236086e-06,0.04037477617159421
second,second_1_ordinal number_1,7,ordinal number,7.804318510573037e-05,0.048775550039193635
second,second_2_noun_2,7,noun,6.352352276047821e-05,0.026665442143402735
secondary,secondary_1_adjective_1,5,adjective,6.3523522760478206e-06,0.036256505413483464
secret,secret_1_adjective_1,2,adjective,8.348805848519993e-05,0.04242895072276692
see,see_1_verb_1,8,verb,6.261604386389995e-05,0.03281596986143243
see,see_1_verb_3,8,verb,7.441326951941733e-05,0.023451863199965346
see,see_1_verb_4,8,verb,4.1744029242599965e-05,0.031671209100237116
seem,seem_1_verb_1,2,verb,0.000191478047178,0.03158501949786229
select,select_1_verb_1,2,verb,4.1744029242599965e-05,0.03820101456496433
send,send_1_verb_2,2,verb,5.172629710496082e-05,0.02433561294838897
sense,sense_1_noun_2,7,noun,8.984041076124775e-05,0.024236926825858707
sense,sense_1_noun_3,7,noun,8.076562179546515e-05,0.03576126434097593
sentence,sentence_1_noun_1,3,noun,2.9946803587082585e-05,0.04087867593269383
separate,separate_1_adjective_1,6,adjective,5.535621269127386e-05,0.045299551086521235
seriously,seriously_1_adverb_2,4,adverb,1.270470455209564e-05,0.03013536380725736
serve,serve_1_verb_1,8,verb,4.3558987035756485e-05,0.05812122800757952
set,set_1_verb_2,16,verb,7.713570620915211e-05,0.026741730767059897
set,set_1_verb_3,16,verb,3.6299155863130405e-05,0.018826240480262026
set,set_2_noun_2,16,noun,1.36121834486739e-05,0.03641530411437219
several,several_1_None_1,2,None,0.0001860331737985,0.022652140062601217
severe,severe_1_adjective_1,3,adjective,1.451966234525216e-05,0.043589814462142135
shake,shake_1_verb_1,7,verb,1.6334620138408683e-05,0.04103289323244055
shake,shake_1_verb_3,7,verb,1.451966234525216e-05,0.04112607254307694
share,share_1_noun_1,4,noun,5.89861282775869e-05,0.034641163365766725
shine,shine_1_noun_1,4,noun,8.167310069204341e-06,0.03677219830385912
shine,shine_1_verb_3,4,verb,9.0747889657826e-06,0.044585141762930706
short,short_1_adjective_3,16,adjective,6.261604386389995e-05,0.03290304979344822
short,short_1_adverb_1,16,adverb,1.6334620138408683e-05,0.019151935161683325
show,show_1_verb_2,9,verb,7.622822731257385e-05,0.041589634186523505
shut,shut_1_verb_3,4,verb,2.540940910419128e-05,0.04240695431502812
sick,sick_1_adjective_1,8,adjective,4.265150813917823e-05,0.05158624616036236
side,side_1_noun_1,12,noun,0.0001170647776585,0.035365434344993715
sigh,sigh_1_verb_1,2,verb,6.0801086070743424e-05,0.03821426470630471
silence,silence_1_noun_1,2,noun,9.165536855440428e-05,0.034752109074860316
similar,similar_1_adjective_1,3,adjective,0.0001034525942099,0.019070514935243598
simple,simple_1_adjective_1,6,adjective,5.081881820838256e-05,0.03902549959015107
single,single_1_adjective_1,12,adjective,0.0001470115812456,0.03796969984336783
sit,sit_1_verb_6,8,verb,5.263377600153909e-05,0.025987311547203545
sleep,sleep_1_noun_1,5,noun,7.078335393310429e-05,0.01701249048874465
sleep,sleep_1_verb_1,5,verb,9.437780524413904e-05,0.02042543531699819
slow,slow_1_adjective_4,8,adjective,2.540940910419128e-05,0.024088392069999583
small,small_1_adjective_2,5,adjective,0.0001107124253825,0.017028758724216334
smile,smile_1_noun_1,2,noun,9.0747889657826e-05,0.02978340511753095
smoking,smoking_1_adjective_1,3,adjective,5.444873379469561e-06,0.031249607085041833
soft,soft_1_adjective_2,10,adjective,5.263377600153909e-05,0.047630675851638986
some,some_1_determiner_2,9,determiner,6.443100165705647e-05,0.03621266272614517
some,some_1_determiner_5,9,determiner,5.626369158785213e-05,0.0430879927649127
some,some_1_determiner_6,9,determiner,2.359445131103476e-05,0.04218894693495403
song,song_1_noun_1,2,noun,0.0001098049464859,0.039706108047711006
sorry,sorry_1_adjective_1,3,adjective,2.359445131103476e-05,0.0314532611639007
sound,sound_1_noun_1,17,noun,5.3541254898117344e-05,0.031461873869852774
sound,sound_1_noun_2,17,noun,6.987587503652603e-05,0.031834861786472865
sound,sound_1_verb_1,17,verb,2.177949351787824e-05,0.033386018989752755
speak,speak_1_verb_1,4,verb,4.8096381518647785e-05,0.03393203951654091
speak,speak_1_verb_2,4,verb,0.0001134348620722,0.03890359493878987
spread,spread_1_verb_1,11,verb,4.265150813917823e-05,0.03675352569742136
spring,spring_1_noun_4,10,noun,9.0747889657826e-06,0.047099292294522394
star,star_1_noun_2,7,noun,2.8131845793926066e-05,0.03991213554513892
start,start_1_verb_3,5,verb,4.1744029242599965e-05,0.02679430903636053
steady,steady_1_adjective_1,6,adjective,3.0854282483660845e-05,0.03295355462363881
step,step_1_noun_3,9,noun,3.8114113656286925e-05,0.02762265034020142
still,still_1_adverb_2,8,adverb,7.259831172626081e-05,0.055341486914184904
stone,stone_1_noun_3,8,noun,2.359445131103476e-05,0.041769612795313174
stone,stone_1_noun_4,8,noun,3.62991558631304e-06,0.035005023844228746
stop,stop_1_verb_4,7,verb,2.359445131103476e-05,0.028994307917564594
stretch,stretch_1_verb_1,7,verb,1.996453572472172e-05,0.0355997685768077
strip,strip_1_verb_2,10,verb,6.3523522760478206e-06,0.03939959493416193
study,study_1_verb_1,8,verb,4.4466465932334745e-05,0.028905009826525704
success,success_1_noun_1,2,noun,6.806091724336951e-05,0.024767451966407103
such,such_1_None_2,3,None,2.9946803587082585e-05,0.03464585076099113
suffer,suffer_1_verb_1,2,verb,0.0001088974675893,0.0312908779939062
sun,sun_1_noun_2,4,noun,0.000105267552003,0.026106728209159356
sure,sure_1_adjective_2,5,adjective,4.265150813917823e-05,0.0393978422650496
surprise,surprise_1_verb_1,3,verb,5.535621269127386e-05,0.029391869605072354
suspect,suspect_1_verb_1,4,verb,4.7188902622069525e-05,0.038628586647917476
swim,swim_1_verb_2,5,verb,3.62991558631304e-06,0.04641210394772374
system,system_1_noun_2,3,noun,0.000105267552003,0.03328197593882037
take,take_1_verb_3,13,verb,4.5373944828913005e-05,0.02626020215544246
take,take_1_verb_4,13,verb,8.893293186466949e-05,0.02174600639593356
take,take_1_verb_6,13,verb,2.903932469050432e-05,0.03071184710515945
task,task_1_noun_1,2,noun,8.348805848519993e-05,0.02029846294599523
teach,teach_1_verb_1,3,verb,0.0001070825097962,0.034836780074493374
tear,tear_1_verb_1,8,verb,8.076562179546515e-05,0.0347106084845925
tell,tell_1_verb_4,7,verb,1.6334620138408683e-05,0.034590605502063436
term,term_1_noun_1,6,noun,6.624595945021299e-05,0.036000244916167344
than,than_1_None_1,3,None,0.0001905705682814,0.0170787687752021
than,than_1_None_2,3,None,5.807864938100864e-05,0.025448937277127937
that,that_1_conjunction_1,12,conjunction,0.006041270877944,0.01791312041628392
that,that_1_determiner_2,12,determiner,0.0017048155221073,0.04197168111339261
that,that_1_determiner_4,12,determiner,0.0023677993362602,0.027484104825384877
the,the_1_determiner_1,6,determiner,0.0298306938330278,0.016688608095872814
the,the_1_determiner_2,6,determiner,0.0180634873328848,0.045735213327392284
the,the_1_determiner_4,6,determiner,0.000518794675357,0.025561901429276567
the,the_1_determiner_6,6,determiner,0.003949914005559,0.022345580633203112
their,their_1_possessive determiner_1,2,possessive determiner,0.0003775112209765,0.052048216231796125
them,them_1_pronoun_1,3,pronoun,0.0002304996397308,0.019521115657112634
then,then_1_adverb_1,3,adverb,6.443100165705647e-05,0.03436391661568293
there,there_1_adverb_1,5,adverb,3.6299155863130405e-05,0.037458160393005806
there,there_1_adverb_3,5,adverb,0.0001152498198654,0.03404769665465862
they,they_1_pronoun_1,2,pronoun,0.0002250547663514,0.010076846959593181
think,think_1_verb_1,4,verb,9.98226786236086e-05,0.03332677367935743
think,think_1_verb_2,4,verb,5.263377600153909e-05,0.03857435887571847
third,third_1_ordinal number_1,3,ordinal number,7.895066400230863e-05,0.044514974502064715
this,this_1_determiner_1,7,determiner,5.89861282775869e-05,0.026352319060062423
though,though_1_conjunction_1,2,conjunction,0.0003176176138023,0.05270303460241384
threat,threat_1_noun_1,2,noun,1.7242099034986943e-05,0.04323216437167917
threaten,threaten_1_verb_1,2,verb,3.1761761380239105e-05,0.025166153291846863
threaten,threaten_1_verb_2,2,verb,3.5391676966552145e-05,0.0226175793499714
through,through_1_None_5,10,None,3.7206634759708665e-05,0.033404482518085546
throw,throw_1_verb_1,11,verb,6.896839613994777e-05,0.021342476819166678
time,time_1_noun_1,9,noun,8.530301627835645e-05,0.020760440841200063
time,time_1_noun_2,9,noun,2.0872014621299982e-05,0.022456138423909294
to,to_1_infinitive marker_1,10,infinitive marker,0.0141686544251624,0.005682555401045455
to,to_1_preposition_2,10,preposition,0.0018966299282134,0.015482571685527701
to,to_1_preposition_4,10,preposition,0.0025499677441018,0.030392451809205023
to,to_1_preposition_5,10,preposition,0.0026718591276631,0.01890895745829717
to,to_1_preposition_7,10,preposition,0.0006777160926006,0.04660533670156565
together,together_1_adverb_4,5,adverb,6.170856496732169e-05,0.018195449080950298
too,too_1_adverb_1,2,adverb,0.0001787733426259,0.012624279916352238
too,too_1_adverb_2,2,adverb,7.622822731257385e-05,0.0323721677148188
top,top_1_noun_5,19,noun,1.996453572472172e-05,0.03388471175036198
touch,touch_1_noun_3,12,noun,1.6334620138408683e-05,0.03836126426296011
town,town_1_noun_3,3,noun,9.0747889657826e-05,0.033232999458528104
tribute,tribute_1_noun_1,3,noun,1.088974675893912e-05,0.039149805357857406
true,true_1_adjective_1,7,adjective,0.0001424741867627,0.03736522443339028
trust,trust_1_verb_1,7,verb,3.3576719173395625e-05,0.036277435949814966
tune,tune_1_noun_1,6,noun,2.177949351787824e-05,0.03887612257477904
turn,turn_1_noun_1,13,noun,9.98226786236086e-06,0.023205154607582105
turn,turn_1_noun_3,13,noun,1.36121834486739e-05,0.02093082336727528
turn,turn_1_verb_4,13,verb,3.1761761380239105e-05,0.03121895337296381
under,under_1_preposition_1,7,preposition,4.628142372549127e-05,0.04763045153395544
understand,understand_1_verb_2,3,verb,5.7171170484430384e-05,0.034547850892201096
up,up_1_adverb_9,25,adverb,9.0747889657826e-06,0.0395476114016324
us,us_1_pronoun_1,2,pronoun,0.0003294148394579,0.037004979311845
use,use_1_noun_1,8,noun,5.535621269127386e-05,0.02279662704572195
verge,verge_1_noun_2,5,noun,5.444873379469561e-06,0.0296482163988508
visit,visit_1_noun_1,3,noun,6.352352276047821e-05,0.03757178085425015
voice,voice_1_noun_1,8,noun,0.0001533639335217,0.024522083342620828
wait,wait_1_verb_3,5,verb,2.359445131103476e-05,0.02953211812091721
wake,wake_1_verb_2,5,verb,7.25983117262608e-06,0.03197871553005569
walk,walk_1_verb_8,14,verb,5.89861282775869e-05,0.023254200830126685
warm,warm_1_verb_1,7,verb,2.72243668973478e-05,0.03332746586271418
warrant,warrant_1_noun_1,4,noun,6.3523522760478206e-06,0.0425624255277378
waste,waste_1_noun_1,10,noun,1.179722565551738e-05,0.029028966909910203
waste,waste_1_verb_1,10,verb,1.7242099034986943e-05,0.043006892208679426
water,water_1_verb_3,7,verb,3.62991558631304e-06,0.04135715927732076
way,way_1_noun_2,9,noun,6.352352276047821e-05,0.03413925837461381
weigh,weigh_1_verb_1,2,verb,2.359445131103476e-05,0.033552488879641726
welcome,welcome_1_verb_1,6,verb,3.3576719173395625e-05,0.02527213085202937
well,well_1_adverb_1,13,adverb,0.0001842182160053,0.032922901008068904
well,well_1_exclamation_2,13,exclamation,1.5427141241830423e-05,0.02375784327551877
western,western_1_adjective_1,3,adjective,2.903932469050432e-05,0.03564446370096424
wet,wet_1_verb_1,6,verb,6.3523522760478206e-06,0.027121715339410726
what,what_1_determiner_2,9,determiner,0.0001025451153133,0.0340380085420968
whatever,whatever_1_adverb_2,5,adverb,8.621049517493471e-05,0.029142579834449796
when,when_1_conjunction_3,6,conjunction,8.802545296809123e-05,0.03373228284090691
when,when_1_conjunction_4,6,conjunction,1.6334620138408683e-05,0.018530363205828987
when,when_1_relative adverb_1,6,relative adverb,8.893293186466949e-05,0.024323639780344998
whenever,whenever_1_conjunction_1,2,conjunction,9.0747889657826e-06,0.04325487798728479
whenever,whenever_1_interrogative adverb_1,2,interrogative adverb,4.1744029242599965e-05,0.029782451118059293
where,where_1_relative adverb_1,3,relative adverb,0.0001088974675893,0.019458454352164777
where,where_1_relative adverb_2,3,relative adverb,0.0001551788913148,0.022744468324018108
whether,whether_1_conjunction_1,2,conjunction,0.000180588300419,0.01710089089214434
while,while_1_conjunction_1,7,conjunction,0.0001270470455209,0.02823287583541508
whisper,whisper_1_noun_1,2,noun,1.996453572472172e-05,0.03992997306218773
who,who_1_pronoun_2,2,pronoun,0.000249556696559,0.017780936848475853
whoever,whoever_1_interrogative pronoun_1,2,interrogative pronoun,2.2686972414456502e-05,0.04759080962159591
why,why_1_relative adverb_1,5,relative adverb,0.0003620840797347,0.0374149481797141
wide,wide_1_adjective_1,8,adjective,4.7188902622069525e-05,0.030844522175823466
wild,wild_1_adjective_3,7,adjective,3.902159255286519e-05,0.04177441558774894
wildly,wildly_1_adverb_1,2,adverb,1.36121834486739e-05,0.04437428414732956
will,will_1_modal verb_1,10,modal verb,0.0001043600731064,0.027281363722771255
will,will_1_modal verb_4,10,modal verb,1.996453572472172e-05,0.03882873859975426
wind,wind_1_noun_1,14,noun,0.0001170647776585,0.03656678413994855
wind,wind_1_noun_2,14,noun,2.540940910419128e-05,0.025439693129773108
wind,wind_2_verb_2,14,verb,1.451966234525216e-05,0.03864221144407371
with,with_1_preposition_1,9,preposition,0.002396223767038,0.006343796049164558
with,with_1_preposition_6,9,preposition,0.0002802922296306,0.028693203977888184
with,with_1_preposition_7,9,preposition,0.0001373981517797,0.03445439552063935
with,with_1_preposition_9,9,preposition,3.5723519462723694e-05,0.03086836871425377
word,word_1_noun_1,7,noun,7.804318510573037e-05,0.01901990688602363
work,work_1_noun_3,14,noun,6.443100165705647e-05,0.043333237985091845
work,work_1_verb_5,14,verb,6.3523522760478206e-06,0.03645187690255209
world,world_1_noun_1,3,noun,0.0001442891445559,0.029716480075516857
world,world_1_noun_3,3,noun,0.0001179722565551,0.028690211616642675
worth,worth_1_adjective_2,4,adjective,3.7206634759708665e-05,0.04210533816113604
would,would_1_modal verb_2,6,modal verb,0.0002196098929719,0.01930621367150622
would,would_1_modal verb_3,6,modal verb,1.5427141241830423e-05,0.032114806336580926
write,write_1_verb_1,5,verb,3.5391676966552145e-05,0.021289467887090945
writing,writing_1_noun_1,2,noun,1.8149577931565203e-05,0.03190503731518116
year,year_1_noun_1,5,noun,1.9057056828143463e-05,0.02332635230432143
yet,yet_1_adverb_1,4,adverb,8.348805848519993e-05,0.027722700029953935
you,you_1_pronoun_2,2,pronoun,0.0033698577197477,0.04318994584337301
yourself,yourself_1_pronoun_1,2,pronoun,0.000105267552003,0.04800418101043604
yourself,yourself_1_pronoun_2,2,pronoun,5.44487337946956e-05,0.03733128873305527
